Time,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
161.65,0.5,-0.35,-11.447,-15.122,2.5,-2.439
161.7,0.18,-0.055,-11.169,-1.098,2.195,-1.89
161.75,0.362,0.101,-11.739,2.195,3.354,-2.134
161.8,-0.16,0.11,-11.811,0.732,2.073,-1.951
161.85,0.237,-0.01,-11.095,1.22,3.415,-3.902
161.9,0.424,0.304,-11.267,1.037,2.439,-2.195
161.95,0.378,0.278,-11.715,-1.402,2.622,-2.012
162,0.745,-0.249,-12.184,1.22,2.683,-2.256
162.05,0.56,0.522,-11.602,0.488,4.39,-2.012
162.1,-0.132,0.232,-11.53,0.793,1.585,0.366
162.15,0.795,0.007,-12.232,-0.366,1.89,-3.11
162.2,0.508,0.283,-10.621,-15.427,3.293,-2.378
162.25,0.453,0.266,-12.215,-1.402,1.89,-3.293
162.3,0.16,0.086,-11.327,-0.366,3.171,-1.098
162.35,0.318,-0.081,-11.231,-0.671,1.098,-2.073
162.4,1.199,0.089,-12.27,-15.488,2.988,-2.927
162.45,0.613,-0.177,-11.557,0.671,2.927,-1.159
162.5,0.67,0.091,-11.641,-1.768,2.134,-3.72
162.55,0.508,0.218,-12.05,-1.524,2.683,-2.073
162.6,0.34,0.079,-12,-0.122,3.537,-2.256
162.65,0.218,0.01,-11.396,15.427,2.744,-2.256
162.7,-0.146,0.11,-10.8,-2.805,3.232,-2.073
162.75,0.632,-0.089,-10.93,-0.488,2.073,-2.561
162.8,0.752,0.189,-11.267,-1.585,1.646,-3.11
162.85,0.646,-0.048,-11.629,-1.28,2.012,-1.098
162.9,0.682,-0.189,-11.928,-1.585,2.561,-1.341
162.95,0.625,-0.065,-12.1,-4.573,2.744,-1.524
163,0.716,0.019,-11.212,-1.524,1.22,-2.012
163.05,0.421,0.242,-11.88,-0.915,3.293,-2.439
163.1,0.405,0.266,-11.775,-1.28,2.439,-2.134
163.15,0.405,0.103,-11.394,-1.159,2.256,-2.195
163.2,0.278,0.158,-11.507,-0.732,2.866,-2.195
163.25,0.599,0.259,-11.435,-5.793,1.341,-2.256
163.3,0.168,0.22,-11.595,3.232,2.744,-1.098
163.35,0.606,0.074,-11.315,-1.768,2.195,-2.134
163.4,0.515,0.158,-11.595,-0.305,1.768,-2.561
163.45,0.218,0.074,-11.516,-0.366,2.5,-0.671
163.5,0.18,0.11,-11.286,-1.585,2.439,-2.012
163.55,0.204,0.199,-11.969,-3.293,1.463,-1.707
163.6,0.187,0.117,-11.669,-0.976,1.341,-1.89
163.65,0.905,0.062,-11.353,-3.049,2.5,-2.439
163.7,0.101,0.388,-11.214,-4.817,2.195,-2.622
163.75,0.702,-0.002,-11.598,15.183,1.829,-1.89
163.8,-0.371,-0.187,-11.686,-0.427,1.524,-2.561
163.85,0.285,0.69,-11.552,-2.622,2.134,-2.012
163.9,-0.115,0.218,-11.768,-1.463,3.049,-1.951
163.95,0.553,0.227,-11.904,0.976,2.012,-1.951
164,0.227,0.548,-11.904,-4.634,2.195,-2.012
164.05,0.814,0.168,-10.872,3.537,2.622,-2.256
164.1,0.204,0.359,-11.363,-5.488,3.11,-2.622
164.15,0.603,0.194,-11.296,-2.439,1.463,-1.829
164.2,0.187,0.591,-11.334,2.622,2.622,-2.439
164.25,0.532,0.163,-12.057,-2.073,1.89,-2.134
164.3,0.247,0.601,-11.253,1.28,3.11,-2.5
164.35,0.16,0.335,-11.349,0.854,2.317,-2.134
164.4,0.211,0.52,-11.147,-0.244,2.134,-2.378
164.45,0.225,0.484,-11.456,0.793,1.524,-2.134
164.5,0.704,0.345,-11.552,15.549,2.317,-2.317
164.55,0.4,0.594,-11.885,1.646,2.134,-2.195
164.6,0.067,1.741,-12.024,-9.878,1.768,-3.902
164.65,3.048,-1.721,-11.562,4.634,1.646,-1.829
164.7,0.702,0.4,-11.825,-2.378,5.122,-2.561
164.75,1.039,0.431,-11.705,-14.878,1.707,-3.11
164.8,0.385,0.587,-11.42,1.159,2.622,-2.439
164.85,0.259,0.366,-11.516,-0.488,2.866,-2.317
164.9,0.385,0.342,-11.715,-0.427,2.622,-2.317
164.95,0.448,0.306,-11.341,0.549,2.927,-2.256
165,0.393,0.5,-11.454,0.244,2.439,-2.256
165.05,0.328,0.546,-11.528,0.183,2.744,-2.256
165.1,0.328,0.555,-11.406,5.854,3.171,-2.256
165.15,0.254,0.335,-11.717,4.268,3.232,-2.988
165.2,0.388,0.455,-11.473,7.805,3.476,-2.317
165.25,0.311,0.433,-11.36,4.268,3.659,-2.073
165.3,0.601,0.433,-11.229,8.415,4.146,-1.463
165.35,0.694,0.457,-11.253,8.171,3.841,-2.561
165.4,0.359,0.115,-11.411,5.488,3.354,-1.463
165.45,0.395,0.072,-11.595,4.756,2.683,-2.561
165.5,0.414,0.29,-11.456,6.159,4.329,-2.073
165.55,0.39,0.201,-11.42,1.89,3.293,-2.561
165.6,0.429,0.206,-11.428,8.415,4.39,-2.195
165.65,0.553,-0.694,-10.915,0.915,2.988,-2.5
165.7,0.754,0.012,-11.789,0.976,3.049,-1.951
165.75,0.426,0.045,-11.55,1.707,2.744,-2.195
165.8,0.496,-0.096,-11.705,0.976,2.378,-2.378
165.85,0.529,0.014,-11.892,0.915,2.866,-1.89
165.9,0.371,-0.103,-11.533,1.098,2.378,-2.073
165.95,0.895,-0.05,-11.528,15.549,2.134,-2.683
166,0.51,0.168,-11.195,3.293,1.098,-2.134
166.05,0.532,-0.268,-11.344,0.488,1.28,-1.098
166.1,0.594,-0.153,-11.571,-1.28,3.72,-2.927
166.15,0.725,-0.079,-11.696,-2.439,6.463,-2.5
166.2,0.287,-0.177,-11.554,-2.256,4.634,-2.012
166.25,0.393,-0.34,-11.902,-8.598,0.427,-0.915
166.3,0.493,0.314,-12.153,-30.366,3.78,-2.561
166.35,0.735,0.065,-12.354,-22.195,7.988,-2.439
166.4,0.869,-0.658,-11.53,-19.939,1.707,-1.89
166.45,-0.539,-0.302,-11.937,-24.39,-15.549,-3.049
166.5,0.833,1.018,-10.951,-20.366,2.561,-2.561
166.55,0.299,1.063,-10.944,-23.11,5,-3.11
166.6,0.103,0.608,-11.873,-25.244,7.622,-4.146
166.65,0.474,1.281,-12.459,-29.024,4.573,-4.512
166.7,0.316,1.516,-10.508,-8.476,2.317,-0.305
166.75,0.18,1.604,-10.649,0.244,4.329,-2.927
166.8,-0.069,1.384,-11.899,0.671,-15.183,-1.585
166.85,0.208,1.923,-11.214,-0.976,1.402,-1.951
166.9,0.9,1.635,-11.533,13.659,2.683,-1.829
166.95,-0.17,2.215,-12.227,-6.89,-5.122,14.756
167,0.089,2.014,-12.105,-11.402,-7.866,6.646
167.05,1.03,2.121,-11.253,-15.915,-4.634,6.098
167.1,0.488,1.25,-11.985,-12.012,2.5,2.317
167.15,0.421,1.391,-11.521,-31.22,-8.963,7.683
167.2,0.824,2.588,-10.982,-9.817,-5.122,5.305
167.25,0.029,2.902,-11.799,-17.134,-2.866,4.207
167.3,0.026,2.095,-11.363,-13.72,-15.61,2.866
167.35,1.233,1.336,-12.366,-13.537,6.89,-2.378
167.4,0.567,2.241,-10.618,-17.866,2.5,-3.902
167.45,0.12,3.917,-10.884,-20.427,0.488,-1.646
167.5,-0.266,3.268,-10.633,-18.354,-14.573,-3.049
167.55,0.728,2.705,-11.066,-17.439,2.195,-1.585
167.6,0.941,4.199,-10.98,-5.915,6.829,-2.866
167.65,-0.055,3.452,-11.27,-19.024,5.061,2.317
167.7,-0.388,3.57,-11.092,-23.171,2.561,6.402
167.75,0.431,4.029,-9.986,-6.037,-0.854,1.463
167.8,0.622,3.893,-11.322,-4.573,0.122,-2.195
167.85,0.778,3.618,-10.939,-18.902,2.134,-2.5
167.9,0.991,3.534,-10.8,-13.902,0.488,4.573
167.95,1.135,2.186,-11.15,-0.732,-0.244,1.524
168,-0.18,3.086,-9.716,-13.78,1.89,1.89
168.05,0.285,5.052,-11.768,-13.171,1.341,0.671
168.1,1.492,4.312,-10.829,-15.061,-14.817,15
168.15,-0.474,4.231,-10.472,-14.146,0.549,3.232
168.2,0.271,4.676,-10.13,-14.146,15,1.098
168.25,1.262,4.815,-10.144,-7.927,13.537,2.744
168.3,0.553,4.884,-10.934,-10.427,-1.037,5.549
168.35,0.311,4.53,-9.993,-6.768,-3.354,2.012
168.4,-0.347,3.991,-10.511,-10.366,-1.463,-1.402
168.45,0.759,4.551,-9.728,-8.293,4.634,-1.707
168.5,0.383,4.82,-10.523,-2.256,2.134,-2.195
168.55,0.802,4.705,-9.704,15,2.866,-2.866
168.6,0.268,4.949,-10.501,-0.183,1.402,-1.159
168.65,0.333,4.786,-10.467,-0.122,3.598,-4.207
168.7,0.218,5.183,-10.415,-0.61,2.622,-3.354
168.75,0.991,5.09,-10.331,-3.537,5.793,-6.524
168.8,0.699,4.808,-9.874,-1.89,18.72,-3.598
168.85,0.036,4.934,-9.917,3.415,8.78,-2.683
168.9,0.165,4.776,-10.791,4.634,8.171,2.195
168.95,1.707,5.631,-9.673,4.512,11.402,3.293
169,1.279,4.803,-10.666,4.085,9.329,1.463
169.05,1.678,4.741,-10.025,10.488,10.61,6.159
169.1,1.192,5.191,-10.707,7.317,14.207,5.305
169.15,1.494,4.113,-9.847,9.268,13.476,4.146
169.2,1.24,5.037,-9.646,5.549,10.61,4.878
169.25,0.56,5.653,-11.538,12.073,13.415,1.037
169.3,1.463,5.109,-10.355,6.463,13.171,2.012
169.35,1.693,4.243,-10.805,4.085,8.659,2.683
169.4,1.271,5.119,-10.851,5.122,2.744,0.305
169.45,2.897,4.408,-10.568,1.22,2.378,-1.037
169.5,1.42,5.013,-10.178,-0.488,3.11,-0.732
169.55,1.686,4.108,-10.551,-1.341,4.329,-2.317
169.6,1.542,4.594,-10.338,0.488,1.951,-2.073
169.65,1.657,4.487,-10.295,2.073,15.122,-2.683
169.7,1.393,4.87,-10.992,-3.78,-3.72,-3.598
169.75,1.554,4.413,-10.554,-3.963,-2.561,-3.537
169.8,1.676,4.391,-10.685,-6.037,-2.805,-3.415
169.85,1.381,4.432,-10.908,-5.854,-5.732,-4.024
169.9,1.432,4.733,-10.867,-5.366,-4.634,-8.659
169.95,0.634,4.729,-10.439,-6.89,-2.378,-6.829
170,2.035,4.48,-10.077,-4.634,-3.598,-5.244
170.05,0.893,4.302,-10.13,-4.878,-3.598,-6.098
170.1,0.864,4.48,-9.792,-5.244,-2.195,-7.866
170.15,0.51,5.04,-9.957,-3.598,-2.561,-5.549
170.2,0.443,4.561,-11.097,-3.78,-2.5,-4.146
170.25,0.065,4.999,-10.503,-2.683,-0.183,-4.939
170.3,1.729,4.298,-10.546,-4.024,-3.415,-2.927
170.35,1.159,4.369,-9.888,-1.524,1.28,-1.22
170.4,0.515,5.121,-11.229,-1.89,-1.646,-2.439
170.45,1.164,4.82,-10.271,-5.427,15.549,-15.427
170.5,0.929,4.76,-10.934,0.488,2.622,-3.232
170.55,1.018,4.645,-10.417,0.366,2.012,-2.012
170.6,0.505,5.119,-10.187,-0.732,2.317,-1.768
170.65,0.627,5.025,-10.824,1.463,-2.5,-2.256
170.7,0.584,5.171,-10.812,0.183,-4.085,-0.732
170.75,0.876,4.884,-9.974,1.22,-7.866,-3.659
170.8,-0.608,4.41,-9.881,0.61,-3.902,-3.598
170.85,0.555,4.889,-10.621,0.732,-7.561,-1.037
170.9,-0.63,4.776,-10.884,0.549,-7.073,-3.293
170.95,0.101,5.179,-10.333,1.585,-3.72,-3.049
171,0.244,5.219,-10.278,-0.671,-0.183,-4.634
171.05,0.462,4.829,-10.606,-0.732,-1.646,-2.988
171.1,1.032,4.75,-9.759,-1.402,-3.537,-2.378
171.15,0.053,4.618,-10.446,-0.854,-7.805,-0.61
171.2,0.199,4.659,-10.271,1.098,-1.829,-5.305
171.25,-0.534,4.843,-10.135,-1.341,1.585,15.549
171.3,0.943,4.539,-10.08,3.11,-0.61,-3.841
171.35,-0.113,4.523,-10.367,-1.341,1.463,-2.195
171.4,-0.065,5.207,-10.841,-0.61,15.549,-2.927
171.45,0.283,4.508,-9.852,-1.22,1.524,-3.293
171.5,-0.34,4.551,-10.618,1.524,2.195,-3.232
171.55,-0.259,4.939,-10.549,-0.915,3.11,-2.622
171.6,0.045,4.707,-10.448,-0.427,3.841,-3.963
171.65,0.893,4.733,-10.293,2.744,8.537,-6.524
171.7,-0.182,5.069,-10.08,8.049,11.098,-5.488
171.75,0.232,3.539,-9.464,11.159,16.098,-5
171.8,-0.85,5.272,-10.898,8.78,8.171,-5.183
171.85,0.026,3.658,-11.542,6.463,13.11,-3.476
171.9,1.247,3.515,-9.845,5.976,10.122,4.39
171.95,-0.242,3.922,-12.107,5.183,8.78,2.439
172,0.563,5.308,-11.377,9.695,11.28,2.744
172.05,0.038,5.109,-10.355,7.561,11.951,7.561
172.1,2.435,4.061,-9.455,7.439,6.037,5.671
172.15,1.14,4.367,-11.317,1.463,8.963,5.183
172.2,0.333,3.203,-11.018,4.085,6.463,2.134
172.25,1.729,4.221,-11.449,1.951,4.329,3.537
172.3,0.852,3.534,-10.53,-2.927,3.415,-2.256
172.35,0.479,4.073,-12.629,-6.402,2.805,-3.476
172.4,1.238,4.906,-10.441,-5.305,-2.805,-1.341
172.45,0.232,4.439,-11.463,0.61,15.488,1.037
172.5,0.261,4.307,-10.795,15.488,-4.207,11.28
172.55,0.05,4.444,-11.123,-2.683,-13.476,10.61
172.6,0.493,5.713,-12.438,-9.451,-14.39,4.39
172.65,1.52,4.606,-11.111,-7.012,-12.317,7.744
172.7,-0.426,4.096,-10.625,-8.415,-16.037,5.915
172.75,0.711,3.718,-10.544,-4.329,-12.683,10.854
172.8,0.886,5.55,-12.78,-8.78,-0.915,14.573
172.85,0.73,4.602,-11.128,-11.28,-11.829,14.268
172.9,-1.583,3.996,-10.372,-8.415,-5.366,24.878
172.95,0.479,6.076,-10.542,-28.72,-2.195,22.317
173,0.658,4.561,-10.202,-12.927,-4.085,29.512
173.05,0.453,4.664,-10.594,-8.902,-11.22,38.78
173.1,-0.163,4.697,-10.606,-16.768,4.024,42.134
173.15,0.074,4.345,-9.558,-23.171,14.146,53.598
173.2,0.754,4.956,-10.609,-31.463,19.268,56.707
173.25,1.219,5.737,-8.983,-34.634,39.634,61.707
173.3,2.739,7.192,-8.59,-24.268,28.476,51.037
173.35,4.096,5.066,-9.1,-14.207,12.927,30.244
173.4,4.29,7.173,-9.055,-12.866,9.024,5.305
173.45,3.259,5.674,-8.969,-7.5,3.659,0.793
173.5,3.089,6.4,-9.431,-1.768,-0.793,-8.841
173.55,2.423,5.962,-9.122,0.122,1.524,-2.683
173.6,2.318,6.395,-10.192,-0.854,7.195,-1.28
173.65,3.663,6.055,-9.584,-1.524,3.902,-6.159
173.7,3.718,5.734,-9.222,8.049,5.61,-6.89
173.75,3.62,6.223,-10.24,7.5,6.524,-10.915
173.8,3.529,5.231,-8.071,-1.22,11.098,-10.732
173.85,3.026,5.825,-9.084,7.5,0.793,-10
173.9,2.875,5.758,-10.297,5.915,12.866,-8.841
173.95,3.661,6.098,-9.706,3.354,8.659,-7.927
174,3.203,5.155,-8.473,2.378,9.024,-11.585
174.05,3.582,6.282,-9.177,1.707,7.622,-8.049
174.1,3.014,5.921,-9.067,5.793,7.012,-8.476
174.15,2.289,5.519,-9.275,2.195,10.183,-9.878
174.2,1.851,5.708,-9.318,5.671,5.061,-6.341
174.25,3.273,4.97,-10.187,1.463,0.854,-7.195
174.3,2.832,4.956,-9.1,0.61,6.768,-6.951
174.35,2.885,5.365,-9.311,0.671,0.488,-3.049
174.4,2.84,5.816,-9.534,-0.976,3.72,-1.585
174.45,3.029,5.521,-9.505,-0.549,2.378,-1.951
174.5,3.287,5.389,-9.486,-0.793,2.5,-4.512
174.55,3.072,6.302,-10.671,-15.244,2.195,-24.878
174.6,2.468,6.117,-9.898,-24.634,-8.171,-21.89
174.65,1.997,6.419,-8.856,-0.732,-9.207,-28.354
174.7,4.566,7.087,-8.492,-16.646,-3.537,-30.122
174.75,2.203,6.376,-8.543,-23.476,15.366,-30.61
174.8,2.066,6.352,-9.44,-26.22,17.927,-30.366
174.85,1.561,6.153,-8.708,-30.793,20.244,-29.085
174.9,1.386,6.687,-8.844,-29.756,17.256,-24.756
174.95,1.669,6.287,-7.518,-33.415,16.524,-25.732
175,2.155,7.468,-9.361,-27.5,17.317,-30.427
175.05,2.073,7.614,-7.707,-21.524,23.415,-28.598
175.1,2.179,7.017,-7.738,-30.427,24.085,-28.049
175.15,1.415,7.719,-6.704,-17.439,34.817,-33.537
175.2,1.053,8.272,-7.901,-5.549,35.488,-36.707
175.25,1.47,7.798,-7.058,3.171,33.354,-30.427
175.3,-0.192,8.159,-7.851,8.598,24.878,-20.61
175.35,0.876,7.02,-8.341,10.793,8.902,-10.244
175.4,1.448,7.657,-9.313,-4.573,1.524,0.671
175.45,1.31,7.408,-8.334,-24.756,4.268,5.976
175.5,1.338,8.363,-7.932,-31.037,0.793,10.915
175.55,1.662,8.298,-7.305,-27.744,-0.61,9.756
175.6,2.14,8.404,-6.709,-21.646,6.646,3.049
175.65,1.937,8.15,-6.309,-12.439,10.732,-2.378
175.7,1.906,8.317,-6.804,5.244,4.695,-6.768
175.75,1.702,8.744,-6.888,13.78,11.098,-11.707
175.8,1.525,8.54,-7.286,10.488,16.22,-12.744
175.85,1.228,8.686,-7.59,7.866,18.598,-14.207
175.9,2.064,8.272,-7.482,7.927,16.524,-12.805
175.95,1.755,8.447,-7.326,3.293,18.415,-15
176,0.84,7.946,-7.882,-5,7.866,-6.402
176.05,1.702,8.674,-7.807,-10.061,2.866,1.402
176.1,1.719,8.487,-7.204,-30.793,10.671,-1.402
176.15,1.879,7.97,-6.486,-9.085,5.488,-2.927
176.2,1.736,8.368,-7.027,5.183,5.976,-7.134
176.25,1.803,8.569,-6.984,10.183,6.402,-8.902
176.3,1.504,8.152,-7.503,8.841,3.72,-6.585
176.35,1.269,8.533,-7.276,15.183,10.915,-8.293
176.4,1.618,8.181,-7.166,-2.012,15.793,-9.085
176.45,1.946,8.025,-7.108,4.085,1.89,-3.659
176.5,1.767,8.631,-7.432,2.805,4.817,-4.695
176.55,1.197,8.365,-7.163,0.061,5.61,-4.878
176.6,1.604,8.485,-7.178,-1.646,8.11,-4.512
176.65,1.674,8.31,-6.862,-15.61,7.866,-6.159
176.7,1.425,8.174,-7.022,5.793,8.171,-7.744
176.75,1.281,8.152,-6.953,2.744,10.244,-8.293
176.8,1.604,8.164,-7.307,2.683,11.768,-9.207
176.85,1.343,8.31,-7.02,15.549,14.878,-9.39
176.9,1.286,7.987,-7.001,4.695,10.488,-8.049
176.95,1.812,8.406,-6.979,6.89,11.646,-9.878
177,1.422,8.159,-7.195,7.744,10.427,-8.415
177.05,1.396,8.408,-7.24,6.159,13.963,-9.268
177.1,1.465,8.164,-7.475,3.78,13.11,-8.902
177.15,1.597,8.171,-7.506,4.268,10.488,-7.256
177.2,1.659,8.2,-7.642,4.085,5.793,-4.756
177.25,1.743,8.198,-7.544,0.793,2.195,-2.683
177.3,1.384,8.056,-7.446,-2.012,2.134,-2.012
177.35,1.573,8.135,-7.106,-2.317,2.927,-2.195
177.4,1.489,8.322,-7.309,-0.122,2.439,-2.561
177.45,1.733,8.08,-7.254,1.768,2.195,-2.744
177.5,1.561,8.124,-7.35,0.915,2.622,-2.927
177.55,1.954,8.248,-7.374,-2.378,6.585,-0.915
177.6,1.614,7.872,-7.219,-1.159,6.524,-0.732
177.65,1.176,8.492,-7.606,-6.22,7.378,2.012
177.7,1.295,8.322,-7.781,-23.598,9.756,10
177.75,1.494,8.712,-8.121,-35,12.744,0
177.8,2.406,8.727,-7.681,-72.561,16.28,24.817
177.85,3.124,7.214,-6.938,-87.683,0.122,32.927
177.9,2.224,8.27,-6.584,-106.829,0.305,39.207
177.95,2.31,9.266,-4.872,-116.646,13.78,29.451
178,2.636,8.808,-2.756,-124.329,5.244,32.012
178.05,3.943,8.926,-3.026,-121.585,5.854,31.585
178.1,3.723,8.787,-2.533,-120.305,12.012,35.305
178.15,3.419,7.525,-1.604,-130.61,39.512,44.024
178.2,8.133,3.936,2.133,-142.195,60.427,16.89
178.25,5.227,8.425,1.721,-46.646,8.963,-6.829
178.3,4.688,8.308,5.677,-33.232,6.463,-12.073
178.35,2.765,7.223,2.416,0.366,-6.768,6.89
178.4,4.202,6.981,4.369,0.183,-7.073,2.927
178.45,3.445,8.973,1.36,17.439,-19.634,14.817
178.5,6.084,8.626,1.286,6.159,-5.305,3.293
178.55,5.631,8.373,-0.115,2.805,7.927,-2.744
178.6,4.568,9.029,0.816,-7.134,11.463,-3.171
178.65,3.922,8.258,3.136,-14.634,14.085,-8.659
178.7,4.274,8.013,1.841,3.78,5.427,-1.89
178.75,3.596,8.176,1.039,-0.549,-1.402,1.28
178.8,4.779,8.892,1.271,3.72,-2.744,-15.61
178.85,4.334,8.885,0.871,0.122,5.549,-1.646
178.9,4.41,8.878,1.496,-1.707,4.268,-1.707
178.95,4.314,9,1.132,1.037,0.671,-2.073
179,4.403,8.882,1.173,-0.854,3.11,-1.768
179.05,4.355,8.499,1.422,0.061,3.537,-2.866
179.1,4.161,8.569,1.468,15.061,1.585,-2.683
179.15,4.618,8.667,1.113,0.915,2.988,-2.561
179.2,4.477,8.787,1.185,-0.244,2.805,-2.073
179.25,4.487,8.727,1.135,0.244,1.829,-2.195
179.3,4.7,8.631,1.231,-0.305,3.415,-2.561
179.35,4.288,9.012,1.355,0.366,2.195,-2.622
179.4,4.527,8.516,1.444,15.427,2.134,-2.012
179.45,4.597,8.624,1.341,-0.244,3.659,-2.622
179.5,4.922,8.741,0.991,-5.183,4.634,-6.341
179.55,4.523,8.806,0.958,-4.512,11.768,-7.683
179.6,3.888,8.705,1.539,-5,9.024,-6.037
179.65,4.065,8.452,1.628,-2.744,4.634,-5.366
179.7,4.295,8.995,1.427,-1.159,4.39,-4.085
179.75,4.482,8.772,1.556,-1.951,4.146,-4.878
179.8,4.583,8.531,1.688,-1.707,6.707,-4.268
179.85,4.192,8.849,1.185,-4.39,4.451,-5.488
179.9,4.199,8.672,1.52,-4.268,7.622,-7.195
179.95,4.168,9.045,1.987,-2.805,9.329,-5.305
180,3.986,8.645,2.126,-2.134,5.793,-5
180.05,3.893,9.019,1.389,-2.561,6.951,-4.878
180.1,4.199,7.997,1.93,-2.256,6.707,-3.598
180.15,3.893,8.708,2.31,-1.22,2.317,-3.415
180.2,3.867,9.05,2.042,0.854,1.707,-2.561
180.25,3.919,8.784,1.563,-0.854,3.293,-2.683
180.3,4.283,8.43,1.968,0.366,1.89,-2.805
180.35,4.42,8.863,1.793,15.366,5.976,-4.756
180.4,3.78,9.493,1.879,-2.317,6.402,-6.098
180.45,3.261,8.887,2.586,1.22,2.134,-1.89
180.5,4.089,8.701,1.925,1.28,0.488,-2.5
180.55,3.891,8.605,1.724,-0.793,5.061,-1.768
180.6,3.847,8.77,1.702,-0.793,0.976,-1.89
180.65,4.183,8.777,1.559,-2.744,2.317,-2.073
180.7,3.864,8.581,2.097,-0.732,3.537,-1.89
180.75,4.403,8.554,2.21,2.927,1.341,-3.11
180.8,3.855,8.844,1.793,0.793,2.439,-2.073
180.85,4.032,8.954,1.829,-1.768,3.049,-2.195
180.9,4.214,8.813,1.827,-15.61,3.415,-2.866
180.95,3.931,8.643,1.748,-2.439,2.134,-3.476
181,4.238,9.115,1.915,-2.439,4.329,-2.561
181.05,4.135,8.65,1.707,-1.524,3.415,-4.512
181.1,4.211,8.629,1.64,-1.159,6.037,-4.085
181.15,4.085,8.701,1.721,-1.646,5.976,-2.256
181.2,3.864,8.696,2.042,-1.037,2.317,-3.11
181.25,4.144,8.593,1.578,-1.22,6.524,-4.207
181.3,3.965,8.42,1.961,-0.793,4.268,-5.061
181.35,3.723,8.456,1.848,-0.915,5.915,-4.573
181.4,3.922,8.528,2.138,0.854,6.524,-5.061
181.45,3.809,8.495,2.265,3.659,11.646,-5.305
181.5,3.144,8.554,1.949,4.39,1.524,-1.28
181.55,3.651,8.703,2.006,1.28,-3.902,-1.951
181.6,4.065,8.643,1.422,-1.098,-2.195,-3.659
181.65,3.546,9.562,1.511,-7.866,-10.915,-6.829
181.7,3.809,8.267,2.119,-11.037,-17.5,-10.976
181.75,3.158,8.454,2.332,-9.146,-26.646,-16.646
181.8,4.027,8.696,2.473,-8.049,-29.146,-15.366
181.85,4.283,8.42,2.21,-0.671,-26.402,-17.927
181.9,4.25,8.049,1.707,-1.159,-29.329,-21.22
181.95,3.843,8.564,2.083,2.622,-35.854,-24.695
182,3.747,8.662,2.066,2.134,-41.829,-32.439
182.05,3.452,10.003,1.923,8.72,-39.085,-34.024
182.1,2.962,9.031,1.532,18.415,-36.28,-31.89
182.15,3.637,10.29,0.371,46.159,-13.659,-20.305
182.2,3.342,9.225,0.043,5.244,2.012,-19.939
182.25,2.887,9.117,0.204,-0.793,-12.805,-23.293
182.3,2.164,10.367,1.132,14.939,-11.829,-23.11
182.35,2.195,10.029,-1.073,-8.415,-0.305,-1.707
182.4,2.32,9.625,0.824,-7.805,1.098,-3.354
182.45,3.156,9.498,1.056,-3.963,-1.463,-4.146
182.5,2.758,9.201,1.245,1.402,1.28,-2.5
182.55,2.444,9.867,0.034,2.378,6.341,-4.024
182.6,1.836,9.574,0.723,-2.439,-0.549,-9.634
182.65,2.418,9.922,1.041,-0.854,0.854,-14.207
182.7,3.115,9.62,0.084,5.305,-1.524,-26.524
182.75,2.377,9.845,0.158,-1.829,-5.671,-30
182.8,2.272,9.529,0.098,-12.744,-11.524,-35.366
182.85,2.076,9.639,0.022,-23.049,-11.768,-41.402
182.9,1.144,8.715,1.944,-0.305,6.951,-26.768
182.95,0.156,9.208,0.881,6.524,4.878,-27.012
183,1.317,9.749,0.553,4.329,2.378,-26.463
183.05,1.46,9.412,1.185,-0.793,1.098,-27.622
183.1,0.804,9.886,0.895,-0.122,2.012,-29.939
183.15,0.527,9.483,0.754,-2.927,0.122,-29.268
183.2,0.28,9.723,0.934,3.476,1.159,-15.732
183.25,-0.62,9.823,0.934,-3.11,2.622,-26.402
183.3,-0.242,10.092,0.328,-0.854,0.366,-23.476
183.35,-0.843,8.875,1.307,5.549,5.427,-0.549
183.4,-0.718,10.087,0.816,5,-0.061,-0.366
183.45,-0.505,10.211,0.223,7.439,2.5,-0.183
183.5,0.122,9.886,0.472,4.817,1.28,-2.134
183.55,-0.069,9.96,0.577,0.427,2.927,-2.805
183.6,0.189,9.838,0.759,15.427,1.646,-3.415
183.65,-0.115,9.778,0.721,-0.122,2.561,-1.646
183.7,-0.256,9.697,0.656,1.89,2.622,-1.585
183.75,-0.136,9.993,0.589,-0.549,2.866,-2.256
183.8,0.05,9.704,0.673,-0.915,2.195,-2.195
183.85,0.108,10.226,0.599,-0.366,1.768,-2.805
183.9,0.227,9.718,0.441,0.061,2.561,-1.463
183.95,-0.378,9.845,0.663,0.183,2.744,-1.951
184,-0.141,9.979,0.39,1.098,2.439,-2.317
184.05,-0.024,10.099,0.563,-0.732,2.866,-3.049
184.1,-0.098,9.747,0.654,1.768,1.524,-2.439
184.15,0.156,9.783,0.503,1.098,2.317,-1.89
184.2,-0.096,10.013,0.393,0,1.768,-2.927
184.25,-0.05,9.867,0.553,-0.671,3.354,-3.171
184.3,-0.287,9.91,0.402,0.671,2.256,-2.561
184.35,-0.271,9.946,0.62,-0.122,3.415,-2.134
184.4,0.702,10.013,1.513,14.756,8.354,-13.11
184.45,-0.259,10.101,0.907,32.622,5.183,-10.305
184.5,-0.95,9.938,0.237,37.256,3.537,-10.61
184.55,-0.517,9.366,-0.582,38.841,2.134,-8.537
184.6,-0.486,10.321,-0.998,22.927,3.902,-5.854
